都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,医療機関の種類,住所,方書,lat,lon,電話番号,内線番号,FAX番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,URL,備考
473251,0000000367,沖縄県,嘉手納町,野村ハートクリニック,ノムラハートクリニック,無床診療所,嘉手納町字屋良1063番地1,,26.36701989,127.77308713,(098)982-8810,,,,,,,,,,,内科;循環器内科;呼吸器内科;消化器内科;皮膚科;小児科,0,,
472051,0000000368,沖縄県,宜野湾市,のだけ整形外科,ノダケセイケイゲカ,無床診療所,宜野湾市野嵩2丁目1番6号　2、3階,,26.28222505,127.77813128,(098)917-1870,,,,,,,,,,,精神科;神経科;心療内科;内科,0,,
472115,0000000369,沖縄県,沖縄市,ゆうクリニック,ユウクリニック,無床診療所,沖縄市宮里2丁目25番10号　オアシスマンションAYA101,,26.34239287,127.82348410,(098)989-0748,,,,,,,,,,,精神科;心療内科,0,,
472131,0000000370,沖縄県,うるま市,いしかわ脳とこころの診療所,イシカワノウトココロノシンリョウショ,無床診療所,うるま市石川2丁目1番7号　石川中央団地店舗103号,,26.42694298,127.82615616,(098)965-5777,,,,,,,,,,,精神科;心療内科,0,,
473286,0000000371,沖縄県,中城村,南上原こころの発達クリニック,ミナミウエバルココロノハッタツクリニック,無床診療所,中城村字南上原732番地　South hill.f 1階 105号室,,26.24961379,127.77162498,(098)917-6380,,,,,,,,,,,児童精神科;心療内科;精神科,0,,
473243,0000000372,沖縄県,読谷村,ながはまメンタルクリニック,ナガハマメンタルクリニック,無床診療所,読谷村字長浜1275番地1　1階,,26.41729476,127.73729361,(098)923-1890,,,,,,,,,,,心療内科;精神科;内科,0,,
472131,0000000373,沖縄県,うるま市,江洲整形外科クリニック,エスセイケイゲカクリニック,無床診療所,うるま市字江洲598番地4　2階,,26.34840909,127.83330548,(098)979-1515,,,,,,,,,,,整形外科;リハビリテーション科,0,,
472131,0000000374,沖縄県,うるま市,医療法人うるまの杜　カヨウ眼科,カヨウガンカ,無床診療所,うるま市石川白浜2丁目13番12号,,26.42267942,127.82514256,(098)965-2020,,,,,,,,,,,眼科,0,,
473111,0000000375,沖縄県,恩納村,西大條診療所,ニシオオエダシンリョウショ,無床診療所,恩納村字谷茶565番地1,,26.46902295,127.83319289,(098)966-1100,,,,,,,,,,,内科;放射線科,0,,
473260,0000000376,沖縄県,北谷町,もりなが内科・小児科クリニック,モリナガナイカショウニカクリニック,無床診療所,北谷町美浜2丁目7番7号,,26.31962126,127.75846442,(098)926-1234,,,,,,,,,,,小児科;内科;皮膚科,0,,
473278,0000000377,沖縄県,北中城村,愛の村クリニック,アイノムラクリニック,無床診療所,北中城村字島袋1320番地　1階医務室,,26.32336941,127.80730235,(098)933-1166,,,,,,,,,,,内科　,0,,
472115,0000000378,沖縄県,沖縄市,諸見眼科,モロミガンカ,無床診療所,沖縄市園田3丁目8番27号,,26.32712149,127.79394493,(098)933-2255,,,,,,,,,,,眼科,0,,
472131,0000000379,沖縄県,うるま市,ひまわりキッズクリニック,ヒマワリキッズクリニック,無床診療所,うるま市字赤道174番地12（101号室）,,26.35374187,127.82997224,(098)974-2982,,,,,,,,,,,小児科,0,,
472115,0000000380,沖縄県,沖縄市,おくま整形外科,オクマセイケイゲカ,無床診療所,沖縄市美里1丁目26番33号,,26.34168172,127.81783731,(098)938-3478,,,,,,,,,,,整形外科;リハビリテーション科,0,,
472131,0000000381,沖縄県,うるま市,和花クリニック,ワカクリニック,無床診療所,うるま市字江洲135番地5,,26.34430669,127.83170013,(098)923-5818,,,,,,,,,,,内科,0,,
473286,0000000382,沖縄県,中城村,やすらぎクリニック,ヤスラギクリニック,無床診療所,中城村字南上原750番地,,26.25047761,127.77211102,(098)895-2580,,,,,,,,,,,心療内科;精神科;神経科,0,,
473138,0000000383,沖縄県,宜野座村,医療法人ヒフミ　皮膚科往診専門クリニックぎのざ桑の実,ヒフカオウシンセンモンクリニックギノザクワノミ,無床診療所,宜野座村字惣慶1894番地4,,26.48131391,127.96885882,(098)983-2515,,,,,,,,,,,皮膚科,0,,
472131,0000000384,沖縄県,うるま市,あかみち整形外科リハビリクリニック,アカミチセイケイゲカリハビリクリニック,無床診療所,うるま市字赤道630番地,,26.36220769,127.82889986,(098)987-8466,,,,,,,,,,,整形外科;リハビリテーション科,0,,
473286,0000000385,沖縄県,中城村,中部病理診断科,チュウブビョウリシンダンカ,無床診療所,中城村字新垣545番地1,,26.27171209,127.78081767,(098)895-1620,,,,,,,,,,,病理診断科,0,,
472131,0000000386,沖縄県,うるま市,いずみクリニック,イズミクリニック,無床診療所,うるま市字高江洲978番1,,26.35711665,127.83768258,(098)979-0562,,,,,,,,,,,精神科;心療内科;内科,0,,
472131,0000000387,沖縄県,うるま市,かつれん耳鼻科クリニック,カツレンジビカクリニック,無床診療所,うるま市勝連平安名1655番1-1,,26.32457957,127.88994345,(098)989-6381,,,,,,,,,,,耳鼻咽喉科;頭頸部外科,0,,
472115,0000000388,沖縄県,沖縄市,アワセ皮フ科クリニック,アワセヒフカクリニック,無床診療所,沖縄市泡瀬4丁目1番2号　1階,,26.32107293,127.83149747,(098)929-1241,,,,,,,,,,,皮膚科,0,,
473243,0000000389,沖縄県,読谷村,たいら眼科,タイラガンカ,無床診療所,読谷村字座喜味1917番地,,26.39331070,127.72736183,(098)956-0055,,,,,,,,,,,眼科,0,,
472131,0000000390,沖縄県,うるま市,さくらビューティークリニック　沖縄院,サクラビューティークリニックオキナワイン,無床診療所,うるま市字前原幸崎原303番地　イオン具志川店1階,,26.34213503,127.84723735,(098)979-3878,,,,,,,,,,,美容皮膚科,0,,
472115,0000000391,沖縄県,沖縄市,じねんこどもクリニック,ジネンコドモクリニック,無床診療所,沖縄市山里1丁目1番2号　パーチェ山里301,,26.32383288,127.79235903,(098)989-5601,,,,,,,,,,,小児科;内科,0,,
472131,0000000392,沖縄県,うるま市,伊禮内科クリニック,イレイナイカクリニック,無床診療所,うるま市与那城西原763番地1,,26.32859014,127.88549951,(098)978-7332,,,,,,,,,,,内科;消化器内科,0,,
473243,0000000393,沖縄県,読谷村,読谷紅いもクリニック,ヨミタンベニイモクリニック,無床診療所,読谷村字上地176番地2,,26.40414318,127.73599137,(098)958-7255,,,,,,,,,,,脳神経外科;内科;漢方内科,0,,
473260,0000000394,沖縄県,北谷町,ウェルライフクリニック,ウェルライフクリニック,無床診療所,北谷町伊平2丁目15番22号　,,26.32732905,127.76421641,(098)989-9211,,,,,,,,,,,内科,0,,
472131,0000000395,沖縄県,うるま市,琉球こころのクリニック,リュウキュウココロノクリニック,無床診療所,うるま市安慶名3丁目24番5号,,26.37248483,127.85236687,(098)988-5031,,,,,,,,,,,心療内科;精神科,0,,
472115,0000000396,沖縄県,沖縄市,マリン在宅クリニック,マリンザイタククリニック,無床診療所,沖縄市泡瀬2丁目3番17号　BLUESKY　AWASE　Ａ-2号,,26.31966754,127.83269460,(098)989-9114,,,,,,,,,,,内科;外科;皮膚科,0,,
472115,0000000397,沖縄県,沖縄市,まちだ泌尿器科クリニック　,マチダヒニョウキカクリニック,無床診療所,沖縄市美里仲原町28番18号,,26.34365667,127.82622277,(098)921-4145,,,,,,,,,,,泌尿器科,0,,
472115,0000000398,沖縄県,沖縄市,中部ゆくいクリニック,チュブユクイクリニック,無床診療所,沖縄市胡屋6丁目8番6号,,26.32648578,127.80780224,(098)989-8873,,,,,,,,,,,内科,0,,
472115,0000000399,沖縄県,沖縄市,敬和医院　,ケイワイイン,有床診療所,沖縄市字登川566番地,,26.36769045,127.82635548,(098)923-1260,,,,,,,,,,,内科,0,,
473243,0000000400,沖縄県,読谷村,読谷平和こどもクリニック,ヨミタンヘイワコドモクリニック,無床診療所,読谷村字上地34番地,,26.40345159,127.73696910,(098)958-5515,,,,,,,,,,,小児科,0,,
472131,0000000401,沖縄県,うるま市,さとう皮フ科,サトウヒフカ,無床診療所,うるま市字宮里262番地18 　,,26.35521680,127.83498013,(098)989-8628,,,,,,,,,,,皮膚科,0,,
473243,0000000402,沖縄県,読谷村,山貴整形クリニック,ヤマキセイケイクリニック,無床診療所,読谷村字上地34番地,,26.40345159,127.73696910,(098)958-5280,,,,,,,,,,,整形外科;リハビリテーション科,0,,
473286,0000000403,沖縄県,中城村,ひが皮膚科クリニック,ヒガヒフカクリニック,無床診療所,中城村字久場12番地8,,26.28457597,127.81512510,(098)896-7676,,,,,,,,,,,皮膚科;アレルギー科;美容皮膚科,0,,
472051,0000000404,沖縄県,宜野湾市,まみ皮フ科クリニック,マミヒフカクリニック,無床診療所,宜野湾市嘉数2丁目2番1号　広栄メディカルビル2階,,26.25512645,127.73960786,(098)898-4112,,,,,,,,,,,皮膚科;内科;小児科,0,,
472051,0000000405,沖縄県,宜野湾市,ぎのわんメンタルクリニック,ギノワンメンタルクリニック,無床診療所,宜野湾市大謝名1丁目17番31号,,26.26700868,127.73657710,(098)890-7733,,,,,,,,,,,心療内科;精神科,0,,
472051,0000000406,沖縄県,宜野湾市,医療法人一誠会　おかえり在宅クリニック,オカエリザイタククリニック,無床診療所,宜野湾市真栄原1丁目11番10号　1階101,,26.25907063,127.74313799,(098)975-7822,,,,,,,,,,,内科;麻酔科(東賢志);精神科,0,,
472131,0000000407,沖縄県,うるま市,あずさクリニック,アズサクリニック,無床診療所,うるま市字赤道630番地,,26.36220769,127.82889986,(098)975-0055,,,,,,,,,,,内科;糖尿病内科,0,,
473243,0000000408,沖縄県,読谷村,読谷ゆんたくクリニック,ヨミタンユンタククリニック,無床診療所,読谷村字楚辺2410番地1,,26.38733922,127.73540306,(098)923-1592,,,,,,,,,,,内科;漢方内科;心療内科,0,,
473278,0000000409,沖縄県,北中城村,シーサークリニック,シーサークリニック,無床診療所,北中城村字喜舎場1478番地　EMウェルネスリゾート　スパ棟1階,,26.30643742,127.79548435,(080)5935-1677,,,,,,,,,,,ペインクリニック;整形外科;漢方内科,0,,
473260,0000000410,沖縄県,北谷町,絆愛こころクリニック,ハンナココロクリニック,無床診療所,北谷町字桑江688番地2,,26.32439338,127.77071886,(098)936-8811,,,,,,,,,,,精神科;心療内科;内科,0,,
472131,0000000411,沖縄県,うるま市,発達クリニック Can,ハッタツクリニック,無床診療所,うるま市字喜屋武384番地3-2　きゃんメディカルプラザ4B,,26.36024429,127.84826754,(098)973-7711,,,,,,,,,,,小児科;精神科;児童精神科;心療内科;リハビリテーション科,0,,
472131,0000000412,沖縄県,うるま市,いしはらクリニック ,イシハラクリニック,無床診療所,うるま市字喜屋武384番地3-2　きゃんメディカルプラザ1Ａ,,26.36024429,127.84826754,(098)973-0088,,,,,,,,,,,内科;循環器内科;脳神経外科;外科;放射線科,0,,
473243,0000000413,沖縄県,読谷村,当山歯科医院 ,トウヤマシカイイン,無床診療所,読谷村字都屋167番地3,,26.39369952,127.72631190,(098)956-0193,,,,,,,,,,,歯科,0,,
473260,0000000414,沖縄県,北谷町,ちば歯科医院,チバシカイイン,無床診療所,北谷町字上勢頭820番地1,,26.32713475,127.76927718,(098)936-2221,,,,,,,,,,,歯科,0,,
472131,0000000415,沖縄県,うるま市,のは歯科クリニック,ノハシカクリニック,無床診療所,うるま市石川白浜1丁目2番3号,,26.42749297,127.82741992,(098)965-1862,,,,,,,,,,,歯科,0,,
472115,0000000416,沖縄県,沖縄市,比嘉デンタルクリニック,ヒガデンタルクリニック,無床診療所,沖縄市胡屋4丁目6番11号,,26.33256280,127.80071097,(098)933-6800,,,,,,,,,,,歯科,0,,
472115,0000000417,沖縄県,沖縄市,中の町ホワイト歯科医院,ナカノマチホワイトシカイイン,無床診療所,沖縄市上地2丁目9番1号　2階,,26.33176557,127.79727235,(098)933-6874,,,,,,,,,,,歯科,0,,
472051,0000000418,沖縄県,宜野湾市,あらかき歯科クリニック,アラカキシカクリニック,無床診療所,宜野湾市野嵩2丁目34番9号,,26.28749962,127.77844768,(098)893-3883,,,,,,,,,,,歯科;小児歯科;矯正歯科,0,,
472051,0000000419,沖縄県,宜野湾市,仲尾歯科医院,ナカオシカイイン,無床診療所,宜野湾市真栄原1丁目10番5号,,26.25975391,127.74374902,(098)898-6771,,,,,,,,,,,歯科;小児歯科;矯正歯科,0,,
473260,0000000420,沖縄県,北谷町,アイ歯科医院,アイシカイイン,無床診療所,北谷町字桑江620番地10,,26.32144367,127.77156336,(098)936-5506,,,,,,,,,,,歯科;小児歯科;矯正歯科,0,,
472115,0000000421,沖縄県,沖縄市,こうち歯科医院,コウチシカイイン,無床診療所,沖縄市住吉1丁目2番26号　住吉ビル2階,,26.33828748,127.81105732,(098)939-3454,,,,,,,,,,,歯科;小児歯科;矯正歯科,0,,
472115,0000000422,沖縄県,沖縄市,おおにし歯科医院,オオニシシカイイン,無床診療所,沖縄市山内2丁目7番19号,,26.32100239,127.78437914,(098)933-6480,,,,,,,,,,,歯科,0,,
473243,0000000423,沖縄県,読谷村,グリーン歯科医院,グリーンシカイイン,無床診療所,読谷村字喜名477番地1,,26.39924128,127.75715388,(098)958-0932,,,,,,,,,,,歯科;小児歯科;口腔外科,0,,
472115,0000000424,沖縄県,沖縄市,みやくに歯科,ミヤクニシカ,無床診療所,沖縄市照屋2丁目22番27号,,26.33385743,127.81527096,(098)938-0016,,,,,,,,,,,歯科;小児歯科,0,,
472131,0000000425,沖縄県,うるま市,スマイル歯科医院,スマイルシカイイン,無床診療所,うるま市字高江洲1080番地1　2階,,26.35784440,127.84057949,(098)974-3311,,,,,,,,,,,歯科;小児歯科　,0,,
473243,0000000426,沖縄県,読谷村,読谷歯科医院,ヨミタンシカイイン,無床診療所,読谷村字高志保1315番地1,,26.40814550,127.73206654,(098)958-1260,,,,,,,,,,,歯科;小児歯科,0,,
472131,0000000427,沖縄県,うるま市,藏當歯科医院,クラトウシカイイン,無床診療所,うるま市勝連平安名1498番地1,,26.32247708,127.89254871,(098)978-7528,,,,,,,,,,,歯科;小児歯科;矯正歯科,0,,
472115,0000000428,沖縄県,沖縄市,ともよせ歯科,トモヨセシカ,無床診療所,沖縄市松本1丁目4番9号,,26.35679688,127.81324010,(098)939-6480,,,,,,,,,,,歯科,0,,
472131,0000000429,沖縄県,うるま市,パ－ク歯科,パークシカ,無床診療所,うるま市みどり町1丁目1番6号,,26.37915367,127.85653023,(098)974-3663,,,,,,,,,,,歯科　,0,,
472115,0000000430,沖縄県,沖縄市,あさと歯科クリニック,アサトシカクリニック,無床診療所,沖縄市高原1丁目11番9号　名嘉真マンション1階,,26.32747749,127.81415727,(098)939-0648,,,,,,,,,,,歯科;小児歯科,0,,
472131,0000000431,沖縄県,うるま市,石川歯科医院,イシカワシカイイン,無床診療所,うるま市石川2丁目21番5号,,26.42663742,127.82536180,(098)964-5958,,,,,,,,,,,歯科,0,,
472131,0000000432,沖縄県,うるま市,しおみ歯科医院,シオミシカイイン,無床診療所,うるま市字与那城122番地1,,26.32597662,127.88868527,(098)978-7804,,,,,,,,,,,歯科;小児歯科,0,,
472115,0000000433,沖縄県,沖縄市,しま歯科クリニック,シマシカクリニック,無床診療所,沖縄市山内4丁目9番6号,,26.32942651,127.78100686,(098)933-7811,,,,,,,,,,,歯科,0,,
473146,0000000434,沖縄県,金武町,ピッコロ歯科医院,ピッコロシカイイン,無床診療所,金武町字伊芸85番地1,,26.45602256,127.87897892,(098)968-5000,,,,,,,,,,,歯科;口腔外科,0,,
